corpus	sent_id	left	node	right	node_sentences	senses	category
ind_mixed_2012_1M	37197	Pemegang saham, customer dan kreditur sudah diinformasikan dan diklarifikasikan	mengenai	duduk permasalahan dan posisi ELSA dalam hal tersebut.	Pemegang saham, customer dan kreditur sudah diinformasikan dan diklarifikasikan <m>mengenai</m> duduk permasalahan dan posisi ELSA dalam hal tersebut.	NA	prep
ind_mixed_2012_1M	302660	10. Berita hendaknya memberikan gambaran yang jelas	mengenai	duduknya perkara (kasus posisi) dan pihak-pihak dalam persidangan dalam hubungan dengan hukum yang berlaku.	10. Berita hendaknya memberikan gambaran yang jelas <m>mengenai</m> duduknya perkara (kasus posisi) dan pihak-pihak dalam persidangan dalam hubungan dengan hukum yang berlaku.	NA	prep
ind_mixed_2012_1M	103325	Namun, ia sempat menyatakan bantahannya	mengenai	dugaan dirinya sebagai makelar kasus.	Namun, ia sempat menyatakan bantahannya <m>mengenai</m> dugaan dirinya sebagai makelar kasus.	NA	prep
ind_mixed_2012_1M	553787	~	Mengenai	dugaan ini umat Masehi telah bersepakat dengan sepenuh hati.	<m>Mengenai</m> dugaan ini umat Masehi telah bersepakat dengan sepenuh hati.	NA	prep
ind_mixed_2012_1M	103693	Analisis	mengenai	dugaan pemenuhan nubuat dalam Kitab Matius ini memberikan contoh spesifik mengenai keakuratan pandangan Islam, yang menyatakan bahwa Injil Yesus yang orisinal telah dibuat dan didistorsi oleh sebagian umat Kristen awal.	Analisis <m>mengenai</m> dugaan pemenuhan nubuat dalam Kitab Matius ini memberikan contoh spesifik mengenai keakuratan pandangan Islam, yang menyatakan bahwa Injil Yesus yang orisinal telah dibuat dan didistorsi oleh sebagian umat Kristen awal.	NA	prep
ind_mixed_2012_1M	139381	~	Mengenai	dugaan permintaan Angkasa Pura untuk mengembangkan hanggar dengan presentase kepemilikan mayoritas, menurut Miduk, belum dibicarakan sampai sejauh itu.	<m>Mengenai</m> dugaan permintaan Angkasa Pura untuk mengembangkan hanggar dengan presentase kepemilikan mayoritas, menurut Miduk, belum dibicarakan sampai sejauh itu.	NA	prep
ind_mixed_2012_1M	600510	Pernyataan	mengenai	dugaan tentang kematian harus diumumkan dengan menggunakan surat kabar yang telah digunakan dalam pemanggilan-pemanggilan.	Pernyataan <m>mengenai</m> dugaan tentang kematian harus diumumkan dengan menggunakan surat kabar yang telah digunakan dalam pemanggilan-pemanggilan.	NA	prep
ind_mixed_2012_1M	336858	Dalam dua pertemuan itu, tim KPK ingin mendapatkan masukan	mengenai	dugaan tindak pidana korupsi yang terjadi, termasuk kasus yang menonjol di Sumut.	Dalam dua pertemuan itu, tim KPK ingin mendapatkan masukan <m>mengenai</m> dugaan tindak pidana korupsi yang terjadi, termasuk kasus yang menonjol di Sumut.	NA	prep
ind_mixed_2012_1M	470074	Dasar pertama adalah komunikasi	mengenai	dukungan ilmiah bagi para partisipan yang sebenarnya.	Dasar pertama adalah komunikasi <m>mengenai</m> dukungan ilmiah bagi para partisipan yang sebenarnya.	NA	prep
ind_mixed_2012_1M	533312	~	Mengenai	dukungan keluarga, saya kok tidak yakin kalau semuanya tidak mendukung Anda.	<m>Mengenai</m> dukungan keluarga, saya kok tidak yakin kalau semuanya tidak mendukung Anda.	NA	prep
ind_mixed_2012_1M	828648	Saat ini DPRD selalu memantau perkembangan	mengenai	dukungan kepastian untuk kelanjutan rencana pembangunan jalan tol ini.	Saat ini DPRD selalu memantau perkembangan <m>mengenai</m> dukungan kepastian untuk kelanjutan rencana pembangunan jalan tol ini.	NA	prep
ind_mixed_2012_1M	247868	Desiana, Putri Mega (2006) Pengaruh role stressor dan persepsi	mengenai	dukungan organisasi terhadap kepuasan kerja dan komitmen asisten dosen di FEUI.	Desiana, Putri Mega (2006) Pengaruh role stressor dan persepsi <m>mengenai</m> dukungan organisasi terhadap kepuasan kerja dan komitmen asisten dosen di FEUI.	NA	prep
ind_mixed_2012_1M	400150	~	Mengenai	dukungan untuk Megawati, Akbar Tandjung akan mengupayakan dukungan setidaknya 75 persen suara partainya pada pemilu legislatif yang lalu.	<m>Mengenai</m> dukungan untuk Megawati, Akbar Tandjung akan mengupayakan dukungan setidaknya 75 persen suara partainya pada pemilu legislatif yang lalu.	NA	prep
ind_mixed_2012_1M	697273	01166 Sb 14.2.a Pandangan Kita	Mengenai	Dunia (Masyarakat).	01166 Sb 14.2.a Pandangan Kita <m>Mengenai</m> Dunia (Masyarakat).	NA	prep
ind_mixed_2012_1M	969128	Pada tingkat SMA anda mengetahui bahwa 60% kegiatan anda selalu berkaitan dengan bimbingan	mengenai	dunia akademis.	Pada tingkat SMA anda mengetahui bahwa 60% kegiatan anda selalu berkaitan dengan bimbingan <m>mengenai</m> dunia akademis.	NA	prep
ind_mixed_2012_1M	326638	Dalam keadaan ini seseorang bebas dari seluruh keinginan-keinginan, bahkan itu	mengenai	dunia berikutnya.	Dalam keadaan ini seseorang bebas dari seluruh keinginan-keinginan, bahkan itu <m>mengenai</m> dunia berikutnya.	NA	prep
ind_mixed_2012_1M	222569	Dalam film Tickets, apa yang terjadi dalam sebuah kereta api menuju Roma sanggup berbicara tentang kehidupan sosial-politik Eropa secara lebih jelas dan tajam ketimbang yang disiarkan di televisi	mengenai	dunia di luar gerbong.	Dalam film Tickets, apa yang terjadi dalam sebuah kereta api menuju Roma sanggup berbicara tentang kehidupan sosial-politik Eropa secara lebih jelas dan tajam ketimbang yang disiarkan di televisi <m>mengenai</m> dunia di luar gerbong.	NA	prep
ind_mixed_2012_1M	236803	Salah satu penjelasanya adalah manusia memiliki Common Awareness	mengenai	dunia ini dan salah satunya adalah bahasa.	Salah satu penjelasanya adalah manusia memiliki Common Awareness <m>mengenai</m> dunia ini dan salah satunya adalah bahasa.	NA	prep
ind_mixed_2012_1M	927345	Sebab selalu ada ide baru dan penemuan baru	mengenai	dunia ini, di mana membuat orang tidak percaya berada pada posisi yang pasti dan tidak pasti, pada saat yang sama.	Sebab selalu ada ide baru dan penemuan baru <m>mengenai</m> dunia ini, di mana membuat orang tidak percaya berada pada posisi yang pasti dan tidak pasti, pada saat yang sama.	NA	prep
ind_mixed_2012_1M	522377	Dan ketiga,	mengenai	dunia Islam 11) Bilik-bilik Pesantren: Sebuah Potret Perjalanan (1997).	Dan ketiga, <m>mengenai</m> dunia Islam 11) Bilik-bilik Pesantren: Sebuah Potret Perjalanan (1997).	NA	prep
ind_mixed_2012_1M	719432	Keyakinan yang mutlak	mengenai	dunia luar sering kali menyangkut pendapat bahwa dunia tidak memiliki keteraturan dan dikuasai atau dikontrol oleh sesuatu yang kebetulan tidak dapat dimengerti oleh manusia.	Keyakinan yang mutlak <m>mengenai</m> dunia luar sering kali menyangkut pendapat bahwa dunia tidak memiliki keteraturan dan dikuasai atau dikontrol oleh sesuatu yang kebetulan tidak dapat dimengerti oleh manusia.	NA	prep
ind_mixed_2012_1M	906930	Sedikit menyinggung	mengenai	dunia pendidikan yang ada di Indonesia, bahwa dunia pendidikan di Indonesia sekarang ini sngatlah bobrok baik dari segi kualitas pendidikan maupun para mahasiswa-mahasiswinya.	Sedikit menyinggung <m>mengenai</m> dunia pendidikan yang ada di Indonesia, bahwa dunia pendidikan di Indonesia sekarang ini sngatlah bobrok baik dari segi kualitas pendidikan maupun para mahasiswa-mahasiswinya.	NA	prep
ind_mixed_2012_1M	772655	Seluruh rangsangan yang telah berlalu maupun yang sedang terjadi, yang memberikan informasi kepada kita	mengenai	dunia seisinya, kita namakan _meminjam terminologi komputer _masukan data mentah (rawdata input).	Seluruh rangsangan yang telah berlalu maupun yang sedang terjadi, yang memberikan informasi kepada kita <m>mengenai</m> dunia seisinya, kita namakan _meminjam terminologi komputer _masukan data mentah (rawdata input).	NA	prep
ind_mixed_2012_1M	355367	Namun sangat disayangkan, puisi-puisi yang dihasilkan Ari sendiri justru tak menunjukkan penghayatan yang intim dan intens	mengenai	dunia sufi.	Namun sangat disayangkan, puisi-puisi yang dihasilkan Ari sendiri justru tak menunjukkan penghayatan yang intim dan intens <m>mengenai</m> dunia sufi.	NA	prep
ind_mixed_2012_1M	669711	Visinya	mengenai	dunia tanpa kemiskinan mulai bergerak dengan suatu kejadian di jalan-jalan di Bangladesh.	Visinya <m>mengenai</m> dunia tanpa kemiskinan mulai bergerak dengan suatu kejadian di jalan-jalan di Bangladesh.	NA	prep
ind_mixed_2012_1M	276798	Dalam beberapa dekade saja, masyarakat telah berubah kembali baik dalam pandangan	mengenai	dunia, nilai-nilai dasar, struktur politik dan sosial, maupun seni.	Dalam beberapa dekade saja, masyarakat telah berubah kembali baik dalam pandangan <m>mengenai</m> dunia, nilai-nilai dasar, struktur politik dan sosial, maupun seni.	NA	prep
ind_mixed_2012_1M	658836	""" Para pertapa kemudian menjelaskan anggapan mereka"	mengenai	dunia.	""" Para pertapa kemudian menjelaskan anggapan mereka <m>mengenai</m> dunia."	NA	prep
ind_mixed_2012_1M	541012	36 Ketentuan terakhir pasal 13, yaitu ayat (6) memuat aturan	mengenai	duplikasi pesan data yang salah.	36 Ketentuan terakhir pasal 13, yaitu ayat (6) memuat aturan <m>mengenai</m> duplikasi pesan data yang salah.	NA	prep
ind_mixed_2012_1M	876578	Legenda	mengenai	duyung monster ini muncul pada masa Putra Mahkota Jepang Shotoku (Shotoku Taishi) di tahun 574-622 Masehi.	Legenda <m>mengenai</m> duyung monster ini muncul pada masa Putra Mahkota Jepang Shotoku (Shotoku Taishi) di tahun 574-622 Masehi.	NA	prep
ind_mixed_2012_1M	262792	Pak Harto sendiri, yang kemudian menjadi wakilnya Omar Dhani dalam Kolaga, juga tidak pernah diwawancarai	mengenai	Dwikora ini.	Pak Harto sendiri, yang kemudian menjadi wakilnya Omar Dhani dalam Kolaga, juga tidak pernah diwawancarai <m>mengenai</m> Dwikora ini.	NA	prep
ind_mixed_2012_1M	861085	Dengan demikian apa-apa yang kita sifatkan kepada Allah terutama	mengenai	dzat-hakekatNya itu tidak akan persis sama keadaannya dengan apa yang sebenarnya ada pada Allah.	Dengan demikian apa-apa yang kita sifatkan kepada Allah terutama <m>mengenai</m> dzat-hakekatNya itu tidak akan persis sama keadaannya dengan apa yang sebenarnya ada pada Allah.	NA	prep
ind_mixed_2012_1M	545596	Mereka menyatukan pembicaraan mengenai sifat-sifat Allah dengan pembicaraan	mengenai	Dzat-Nya, dalam satu bab.	Mereka menyatukan pembicaraan mengenai sifat-sifat Allah dengan pembicaraan <m>mengenai</m> Dzat-Nya, dalam satu bab.	NA	prep
ind_mixed_2012_1M	814198	Pendapat mereka mengenai sifat-sifat Allah sama dengan pendapat mereka	mengenai	Dzat-Nya.	Pendapat mereka mengenai sifat-sifat Allah sama dengan pendapat mereka <m>mengenai</m> Dzat-Nya.	NA	prep
ind_mixed_2012_1M	783886	Dan	mengenai	dzikir kepada Allah Ta'ala dan RasulNya, tidak menciptakan nasehat yang tidak mempunyai dasar kebenaran.	Dan <m>mengenai</m> dzikir kepada Allah Ta'ala dan RasulNya, tidak menciptakan nasehat yang tidak mempunyai dasar kebenaran.	NA	prep
ind_mixed_2012_1M	383169	Penelitian mengenai Perkembangan Organisasi Sayangnya, penelitian	mengenai	efek dari perkembangan organisasi yang sangat terbatas ada (Kaplan, 1979).	Penelitian mengenai Perkembangan Organisasi Sayangnya, penelitian <m>mengenai</m> efek dari perkembangan organisasi yang sangat terbatas ada (Kaplan, 1979).	NA	prep
ind_mixed_2012_1M	84679	Salah satu tugas saya adalah mengajari trainer muda	mengenai	efek hipnotis dari kombinasi obat-obatan, dan bagaimana mengenali petunjuk halus dari kondisi bahaya.	Salah satu tugas saya adalah mengajari trainer muda <m>mengenai</m> efek hipnotis dari kombinasi obat-obatan, dan bagaimana mengenali petunjuk halus dari kondisi bahaya.	NA	prep
ind_mixed_2012_1M	581782	Pramiyanti, Alila (2005) Efek iklan terhadap ekuitas merek: analisa struktural equation modeling	mengenai	efek iklan Kitkat verci Ecy terhadap ekuitas merek Kitkat.	Pramiyanti, Alila (2005) Efek iklan terhadap ekuitas merek: analisa struktural equation modeling <m>mengenai</m> efek iklan Kitkat verci Ecy terhadap ekuitas merek Kitkat.	NA	prep
ind_mixed_2012_1M	488761	Kritisisme lanjutan dapat diajukan	mengenai	efek modal yang berpengaruh menentukan keberpihakan intelektual terhadap demos.	Kritisisme lanjutan dapat diajukan <m>mengenai</m> efek modal yang berpengaruh menentukan keberpihakan intelektual terhadap demos.	NA	prep
ind_mixed_2012_1M	341112	Ada kemungkinan UFO-UFO ini mencoba berkomunikasi dan memperingatkan kita	mengenai	efek posisi planet-planet ini terhadap pergeseran lempeng dan kerak bumi.	Ada kemungkinan UFO-UFO ini mencoba berkomunikasi dan memperingatkan kita <m>mengenai</m> efek posisi planet-planet ini terhadap pergeseran lempeng dan kerak bumi.	NA	prep
ind_mixed_2012_1M	440383	Tetapi	mengenai	efek samping, yang seperti ini tidak Menyenangkan memang dapat mendengarkan lagu dimanapun kita mau.	Tetapi <m>mengenai</m> efek samping, yang seperti ini tidak Menyenangkan memang dapat mendengarkan lagu dimanapun kita mau.	NA	prep
ind_mixed_2012_1M	920986	2. Meluruskan kesimpang siuran pemahaman tentang paradigma ini khususnya	mengenai	efek tentang kaitannya jarak dengan hubungan interpersonal rekan kerja.	2. Meluruskan kesimpang siuran pemahaman tentang paradigma ini khususnya <m>mengenai</m> efek tentang kaitannya jarak dengan hubungan interpersonal rekan kerja.	NA	prep
ind_mixed_2012_1M	469117	Jadi dari sini kita lihat bahwa motif-motif itu berbeda-beda, demikian pula	mengenai	efektif tidaknya pelaksanaan inovasi itu adalah berbeda-beda pula, tergantung keadaan sosial dan kebudayaan di masing-masing negara.	Jadi dari sini kita lihat bahwa motif-motif itu berbeda-beda, demikian pula <m>mengenai</m> efektif tidaknya pelaksanaan inovasi itu adalah berbeda-beda pula, tergantung keadaan sosial dan kebudayaan di masing-masing negara.	NA	prep
ind_mixed_2012_1M	12988	6. Bagaimana kamu membnagun model yang akan menyediakan informasi	mengenai	efektivitas profesional yang akan memungkinkan kamu untuk melanjutkan berkembang sebagai seorang konselor?	6. Bagaimana kamu membnagun model yang akan menyediakan informasi <m>mengenai</m> efektivitas profesional yang akan memungkinkan kamu untuk melanjutkan berkembang sebagai seorang konselor?	NA	prep
ind_mixed_2012_1M	287905	Hasil ini menimbulkan pertanyaan	mengenai	efektivitas SAS No. 82 dalam membantu meningkatkan pendeteksian kecurangan.	Hasil ini menimbulkan pertanyaan <m>mengenai</m> efektivitas SAS No. 82 dalam membantu meningkatkan pendeteksian kecurangan.	NA	prep
ind_mixed_2012_1M	832391	Soal penafsiran anda	mengenai	efesus 2:8-9, apakah point penting dari ayat itu?	Soal penafsiran anda <m>mengenai</m> efesus 2:8-9, apakah point penting dari ayat itu?	NA	prep
ind_mixed_2012_1M	164502	Penelitian ini didasari oleh penelitian-penelitian sebelumnya	mengenai	efisiensi pasar bentuk setengah kuat dan lemah, dengan menguji reaksi pasar atas publikasi laporan keuangan khususnya kekuatan harga saham dalam merespon laba.	Penelitian ini didasari oleh penelitian-penelitian sebelumnya <m>mengenai</m> efisiensi pasar bentuk setengah kuat dan lemah, dengan menguji reaksi pasar atas publikasi laporan keuangan khususnya kekuatan harga saham dalam merespon laba.	NA	prep
ind_mixed_2012_1M	667679	Ia menulis beberapa buku	mengenai	Ekaristi yang telah diterjemahkan ke dalam berbagai macam bahasa.	Ia menulis beberapa buku <m>mengenai</m> Ekaristi yang telah diterjemahkan ke dalam berbagai macam bahasa.	NA	prep
ind_mixed_2012_1M	828087	Saya sudah menjelaskan panjang lebar	mengenai	EKKLESIA tetapi rupanya prinsip anda yg 'ASAL BUKAN PNIEL' telah membuat anda menyeruduk sembarangan tanpa otak!	Saya sudah menjelaskan panjang lebar <m>mengenai</m> EKKLESIA tetapi rupanya prinsip anda yg 'ASAL BUKAN PNIEL' telah membuat anda menyeruduk sembarangan tanpa otak!	NA	prep
ind_mixed_2012_1M	322605	Tujuan penelitian ini ialah mengumpulkan data	mengenai	ekologi dan pelestarian primata endemik di Jawa dan Kalimantan.	Tujuan penelitian ini ialah mengumpulkan data <m>mengenai</m> ekologi dan pelestarian primata endemik di Jawa dan Kalimantan.	NA	prep
ind_mixed_2012_1M	274932	Pasal-pasal	mengenai	ekonomi ini disusun oleh Muhammad Hatta, yang mengatakan dengan kekeluargaan dimaksudkan _operasi_	Pasal-pasal <m>mengenai</m> ekonomi ini disusun oleh Muhammad Hatta, yang mengatakan dengan kekeluargaan dimaksudkan _operasi_	NA	prep
ind_mixed_2012_1M	267102	Perbincangan	mengenai	ekonomi Islam adalah erat kaitannya dengan sistem ekonomi yang telah dibangun sebelumnya.	Perbincangan <m>mengenai</m> ekonomi Islam adalah erat kaitannya dengan sistem ekonomi yang telah dibangun sebelumnya.	NA	prep
ind_mixed_2012_1M	996268	Itulah sebabnya, mengapa pemikiran	mengenai	ekonomi Islam sekarang menjadi sangat mandul.	Itulah sebabnya, mengapa pemikiran <m>mengenai</m> ekonomi Islam sekarang menjadi sangat mandul.	NA	prep
ind_mixed_2012_1M	160405	Ramalan	mengenai	ekonomi itu disampaikan PM Goh dalam sebuah acara sosial kemasyarakatan di Singapura kemarin, dan menjadi berita utama yang dilansir oleh surat-surat kabar Singapura yang terbit hari ini.	Ramalan <m>mengenai</m> ekonomi itu disampaikan PM Goh dalam sebuah acara sosial kemasyarakatan di Singapura kemarin, dan menjadi berita utama yang dilansir oleh surat-surat kabar Singapura yang terbit hari ini.	NA	prep
ind_mixed_2012_1M	666775	""" Seorang ekonom kenamaan, yang baru-baru ini menulis artikel"	mengenai	"ekonomi, mendapat ""Tulisanmu mengenai kesulitan ekonomi itu omong kosong besar."	""" Seorang ekonom kenamaan, yang baru-baru ini menulis artikel <m>mengenai</m> ekonomi, mendapat ""Tulisanmu mengenai kesulitan ekonomi itu omong kosong besar."	NA	prep
ind_mixed_2012_1M	121139	Menurut dia, kedua perusahaan itu telah melakukan sosialisasi kepada pemerintah di Sulbar	mengenai	ekpolitasi migas yang bakal dilakukan perusahaan tersebut.	Menurut dia, kedua perusahaan itu telah melakukan sosialisasi kepada pemerintah di Sulbar <m>mengenai</m> ekpolitasi migas yang bakal dilakukan perusahaan tersebut.	NA	prep
ind_mixed_2012_1M	680928	Mungkin ia beranggapan bahwa aku berpengalaman untuk hal-hal seperti ini, dan karena ceritanya itu, aku jadi lebih banyak tahu	mengenai	Eksanti.	Mungkin ia beranggapan bahwa aku berpengalaman untuk hal-hal seperti ini, dan karena ceritanya itu, aku jadi lebih banyak tahu <m>mengenai</m> Eksanti.	NA	prep
ind_mixed_2012_1M	948358	Oleh karena itu kedepan sebagaimana disyaratkan Pasal 26 UUHT, aturan perundang-undangan	mengenai	eksekusi Hak Tanggungan ini harus ada.	Oleh karena itu kedepan sebagaimana disyaratkan Pasal 26 UUHT, aturan perundang-undangan <m>mengenai</m> eksekusi Hak Tanggungan ini harus ada.	NA	prep
ind_mixed_2012_1M	810746	Namun selama aturan	mengenai	eksekusi Hak Tanggungan itu belum ada, maka eksekusinya masih menggunakan Pasal 224 HIR/258 RBg.	Namun selama aturan <m>mengenai</m> eksekusi Hak Tanggungan itu belum ada, maka eksekusinya masih menggunakan Pasal 224 HIR/258 RBg.	NA	prep
